id,user_id,ranked_id,ranked_name,ranked_username,bloodline,action,title,description,metadata,created_at
297,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,AmNightmare completed a mission in GEM Stridellarea#GEM,"{""progress"":""3/61"",""ranked_id"":""8"",""total_missions"":""61"",""current_missions"":""3"",""missions_completed"":""3""}",2025-10-24 22:45:21.224728+00
298,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,WIN,Victory!,Gusta_L won 4 wins in GEM PelsNpurmips#GEM,"{""wins"":""4"",""points"":""280"",""totalWins"":""41""}",2025-10-24 22:46:47.316594+00
299,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,RANK_UP,Flex Promotion!,Gusta_L climbed in Flex from GOLD III to GOLD II in GEM PelsNpurmips#GEM,"{""queue"":""Flex"",""points"":""25"",""toTier"":""GOLD"",""fromTier"":""GOLD"",""toDivision"":""2"",""fromDivision"":""3"",""divisionsGained"":""1""}",2025-10-24 22:46:47.678798+00
301,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,WIN,Victory!,YeII0wDucky won 2 wins in GEM Gallilessya#GEM,"{""wins"":""2"",""points"":""140"",""totalWins"":""37""}",2025-10-24 22:51:09.15344+00
334,e55f6073-25c5-4c73-a220-4b6327f7ba5e,6,Hunny,GEM Purselgarmet#LAS,Porveldam,MASTERY_LEVEL_UP,Mastery Upgrade!,Hunny reached mastery level 3 with Shen in GEM Purselgarmet#LAS,"{""to"":""3"",""from"":""1"",""points"":""100"",""championId"":""98"",""championName"":""Shen""}",2025-10-25 02:50:03.557561+00
343,e55f6073-25c5-4c73-a220-4b6327f7ba5e,6,Hunny,GEM Purselgarmet#LAS,Porveldam,WIN,Victory!,Hunny won 1 win in GEM Purselgarmet#LAS,"{""wins"":""1"",""points"":""70"",""totalWins"":""41""}",2025-10-25 15:27:45.0162+00
345,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,LEVEL_UP,Level Up!,Chejopatán leveled up to 26 in GEM Lageldrynne#GEM,"{""to"":""26"",""from"":""25"",""gained"":""1"",""points"":""80""}",2025-10-25 15:28:42.728783+00
348,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,LEVEL_UP,Level Up!,Chejopatán leveled up to 26 in GEM Lageldrynne#GEM,"{""to"":""26"",""from"":""25"",""gained"":""1"",""points"":""80""}",2025-10-25 16:12:50.36587+00
350,e55f6073-25c5-4c73-a220-4b6327f7ba5e,41,Hunny,GEM Religerness#GEM,Primogenit,MEMBER,New Member!,Hunny redeemed the Majesty account GEM Religerness#GEM,"{""points"":""0"",""username"":""GEM Religerness#GEM"",""bloodline"":""Primogenit""}",2025-10-25 17:26:02.994508+00
353,e55f6073-25c5-4c73-a220-4b6327f7ba5e,6,Hunny,GEM Purselgarmet#LAS,Porveldam,LEVEL_UP,Level Up!,Hunny leveled up to 42 in GEM Purselgarmet#LAS,"{""to"":""42"",""from"":""41"",""gained"":""1"",""points"":""80""}",2025-10-25 21:44:06.150802+00
354,e55f6073-25c5-4c73-a220-4b6327f7ba5e,6,Hunny,GEM Purselgarmet#LAS,Porveldam,RANK_UP,Flex Promotion!,Hunny climbed in Flex from PLATINUM III to PLATINUM II in GEM Purselgarmet#LAS,"{""queue"":""Flex"",""points"":""25"",""toTier"":""PLATINUM"",""fromTier"":""PLATINUM"",""toDivision"":""2"",""fromDivision"":""3"",""divisionsGained"":""1""}",2025-10-25 21:44:06.522759+00
358,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,RANK_UP,SoloQ Promotion!,YeII0wDucky climbed in SoloQ from GOLD II to GOLD I in GEM Gallilessya#GEM,"{""queue"":""SoloQ"",""points"":""25"",""toTier"":""GOLD"",""fromTier"":""GOLD"",""toDivision"":""1"",""fromDivision"":""2"",""divisionsGained"":""1""}",2025-10-25 21:44:41.499722+00
359,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,LEVEL_UP,Level Up!,Gusta_L leveled up to 42 in GEM PelsNpurmips#GEM,"{""to"":""42"",""from"":""41"",""gained"":""1"",""points"":""80""}",2025-10-25 21:44:46.033059+00
360,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,RANK_UP,Flex Promotion!,Toubie climbed in Flex from EMERALD IV to EMERALD III in GEM Vespianelian#GEM,"{""queue"":""Flex"",""points"":""25"",""toTier"":""EMERALD"",""fromTier"":""EMERALD"",""toDivision"":""3"",""fromDivision"":""4"",""divisionsGained"":""1""}",2025-10-25 21:44:53.947372+00
372,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,WIN,Victory!,YeII0wDucky won 1 win in GEM Gallilessya#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""37""}",2025-10-25 22:18:34.174569+00
373,e55f6073-25c5-4c73-a220-4b6327f7ba5e,41,Hunny,GEM Religerness#GEM,Primogenit,WIN,Victory!,Hunny won 1 win in GEM Religerness#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-25 22:22:46.599064+00
375,e55f6073-25c5-4c73-a220-4b6327f7ba5e,6,Hunny,GEM Purselgarmet#LAS,Porveldam,WIN,Victory!,Hunny won 1 win in GEM Purselgarmet#LAS,"{""wins"":""1"",""points"":""70"",""totalWins"":""42""}",2025-10-25 22:59:44.335796+00
376,e55f6073-25c5-4c73-a220-4b6327f7ba5e,41,Hunny,GEM Religerness#GEM,Primogenit,WIN,Victory!,Hunny won 3 wins in GEM Religerness#GEM,"{""wins"":""3"",""points"":""210"",""totalWins"":""30""}",2025-10-25 23:00:07.160215+00
377,e55f6073-25c5-4c73-a220-4b6327f7ba5e,6,Hunny,GEM Purselgarmet#LAS,Porveldam,HONOR_UP,Honor Increased!,"Hunny increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-10-25 23:08:16.060974+00
378,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,WIN,Victory!,YeII0wDucky won 1 win in GEM Gallilessya#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""37""}",2025-10-25 23:09:35.510687+00
379,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,WIN,Victory!,YeII0wDucky won 1 win in GEM Gallilessya#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""37""}",2025-10-25 23:59:02.037759+00
380,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,RANK_UP,Flex Promotion!,YeII0wDucky climbed in Flex from GOLD I to PLATINUM I in GEM Gallilessya#GEM,"{""queue"":""Flex"",""points"":""100"",""toTier"":""platinum"",""fromTier"":""GOLD"",""toDivision"":""1"",""fromDivision"":""1"",""divisionsGained"":""4""}",2025-10-26 00:00:51.404329+00
382,e55f6073-25c5-4c73-a220-4b6327f7ba5e,6,Hunny,GEM Purselgarmet#LAS,Porveldam,WIN,Victory!,Hunny won 1 win in GEM Purselgarmet#LAS,"{""wins"":""1"",""points"":""70"",""totalWins"":""42""}",2025-10-26 01:34:52.786973+00
384,e55f6073-25c5-4c73-a220-4b6327f7ba5e,6,Hunny,GEM Purselgarmet#LAS,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Purselgarmet#LAS,"{""progress"":""5/61"",""ranked_id"":""6"",""total_missions"":""61"",""current_missions"":""5"",""missions_completed"":""5""}",2025-10-26 01:34:56.080804+00
385,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,WIN,Victory!,YeII0wDucky won 1 win in GEM Gallilessya#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""37""}",2025-10-26 08:33:27.964845+00
386,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,YeII0wDucky reached mastery level 4 with Kai'Sa in GEM Gallilessya#GEM,"{""to"":""4"",""from"":""2"",""points"":""100"",""championId"":""145"",""championName"":""Kai'Sa""}",2025-10-26 08:35:33.197959+00
387,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,YeII0wDucky reached mastery level 4 with Kai'Sa in GEM Gallilessya#GEM,"{""to"":""4"",""from"":""1"",""points"":""150"",""championId"":""145"",""championName"":""Kai'Sa""}",2025-10-26 08:35:47.794566+00
388,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,YeII0wDucky reached mastery level 4 with Smolder in GEM Gallilessya#GEM,"{""to"":""4"",""from"":""0"",""points"":""200"",""championId"":""901"",""championName"":""Smolder""}",2025-10-26 08:36:32.123333+00
389,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,YeII0wDucky reached mastery level 2 with Ashe in GEM Gallilessya#GEM,"{""to"":""2"",""from"":""0"",""points"":""100"",""championId"":""22"",""championName"":""Ashe""}",2025-10-26 08:38:10.460265+00
390,3d874267-f665-4c55-9f5d-9c06eea06a75,18,YeII0wDucky,GEM Bricellice#GEM,Zephiroth,MASTERY_LEVEL_UP,Mastery Upgrade!,YeII0wDucky reached mastery level 4 with Smolder in GEM Bricellice#GEM,"{""to"":""4"",""from"":""0"",""points"":""200"",""championId"":""901"",""championName"":""Smolder""}",2025-10-26 08:40:00.285699+00
391,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,YeII0wDucky reached mastery level 2 with Ezreal in GEM Gallilessya#GEM,"{""to"":""2"",""from"":""1"",""points"":""50"",""championId"":""81"",""championName"":""Ezreal""}",2025-10-26 08:43:08.250677+00
392,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,WIN,Victory!,YeII0wDucky won 1 win in GEM Gallilessya#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""37""}",2025-10-26 08:43:57.450267+00
393,46c3d5a5-0007-4c7b-b1d2-52ef20e9cb69,9,ElAspirinero,GEM Brincellezha#GEM,Spadelline,HONOR_UP,Honor Increased!,"ElAspirinero increased their honor, reaching level 4","{""to"":""4"",""from"":""3"",""gained"":""1"",""points"":""300""}",2025-10-26 14:58:07.506943+00
398,3d874267-f665-4c55-9f5d-9c06eea06a75,31,YeII0wDucky,GEM Gallilessya#GEM,Gladasmy,RANK_UP,SoloQ Promotion!,YeII0wDucky climbed in SoloQ from GOLD I to PLATINUM I in GEM Gallilessya#GEM,"{""queue"":""SoloQ"",""points"":""100"",""toTier"":""platinum"",""fromTier"":""GOLD"",""toDivision"":""1"",""fromDivision"":""1"",""divisionsGained"":""4""}",2025-10-26 19:09:47.772557+00
402,3f9f2d3a-b36c-447e-91e7-fd985cc209ed,17,kaztyga2r,GEM Blaandelvals#GEM,Zephiroth,HONOR_UP,Honor Increased!,"kaztyga2r increased their honor, reaching level 4","{""to"":""4"",""from"":""3"",""gained"":""1"",""points"":""300""}",2025-10-27 03:00:47.526527+00
403,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,MASTERY_LEVEL_UP,Mastery Upgrade!,Chejopatán reached mastery level 4 with Gragas in GEM Lageldrynne#GEM,"{""to"":""4"",""from"":""2"",""points"":""100"",""championId"":""79"",""championName"":""Gragas""}",2025-10-27 20:47:40.054257+00
413,2b7efafc-3a83-48f8-8e0e-60b052ffcd98,12,Supblime,GEM Lacellire#LAS,Spadelline,WIN,Victory!,Supblime won 1 win in GEM Lacellire#LAS,"{""wins"":""1"",""points"":""70"",""totalWins"":""87""}",2025-10-28 17:03:52.630407+00
414,2b7efafc-3a83-48f8-8e0e-60b052ffcd98,12,Supblime,GEM Lacellire#LAS,Spadelline,WIN,Victory!,Supblime won 1 win in GEM Lacellire#LAS,"{""wins"":""1"",""points"":""70"",""totalWins"":""87""}",2025-10-28 17:04:08.322993+00
415,2b7efafc-3a83-48f8-8e0e-60b052ffcd98,12,Supblime,GEM Lacellire#LAS,Spadelline,HONOR_UP,Honor Increased!,"Supblime increased their honor, reaching level 4","{""to"":""4"",""from"":""3"",""gained"":""1"",""points"":""300""}",2025-10-28 17:04:26.146699+00
416,2b7efafc-3a83-48f8-8e0e-60b052ffcd98,12,Supblime,GEM Lacellire#LAS,Spadelline,WIN,Victory!,Supblime won 5 wins in GEM Lacellire#LAS,"{""wins"":""5"",""points"":""350"",""totalWins"":""87""}",2025-10-28 17:04:26.611835+00
417,2b7efafc-3a83-48f8-8e0e-60b052ffcd98,12,Supblime,GEM Lacellire#LAS,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Supblime reached mastery level 4 with Tahm Kench in GEM Lacellire#LAS,"{""to"":""4"",""from"":""0"",""points"":""200"",""championId"":""223"",""championName"":""Tahm Kench""}",2025-10-28 17:07:13.430686+00
421,e55f6073-25c5-4c73-a220-4b6327f7ba5e,24,Hunny,GEM Lahallayd#GEM,Zephiroth,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Lahallayd#GEM,"{""progress"":""5/61"",""ranked_id"":""24"",""total_missions"":""61"",""current_missions"":""5"",""missions_completed"":""5""}",2025-10-28 21:55:10.89712+00
424,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,LEVEL_UP,Level Up!,Chejopatán leveled up to 30 in GEM Lageldrynne#GEM,"{""to"":""30"",""from"":""26"",""gained"":""4"",""points"":""320""}",2025-10-29 14:46:11.328921+00
425,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,LEVEL_30_ACHIEVED,Level 30 Achieved!,Chejopatán reached level 30 from level 26 in GEM Lageldrynne#GEM - 1000 BONUS POINTS!,"{""to"":""30"",""from"":""26"",""bonus"":""1000"",""points"":""1000""}",2025-10-29 14:46:11.720284+00
428,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,MISSION_COMPLETED,Mission Completed!,Chejopatán completed a mission in GEM Lageldrynne#GEM,"{""progress"":""12/15"",""ranked_id"":""47"",""total_missions"":""15"",""current_missions"":""12"",""missions_completed"":""12""}",2025-10-29 14:46:52.600218+00
429,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,HONOR_UP,Honor Increased!,"Chejopatán increased their honor, reaching level 4","{""to"":""4"",""from"":""3"",""gained"":""1"",""points"":""300""}",2025-10-29 14:46:53.283929+00
430,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,WIN,Victory!,Chejopatán won 2 wins in GEM Lageldrynne#GEM,"{""wins"":""2"",""points"":""140"",""totalWins"":""30""}",2025-10-29 18:58:45.044332+00
434,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,WIN,Victory!,Chejopatán won 1 win in GEM Lageldrynne#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-30 02:50:59.079981+00
435,e55f6073-25c5-4c73-a220-4b6327f7ba5e,41,Hunny,GEM Religerness#GEM,Primogenit,WIN,Victory!,Hunny won 1 win in GEM Religerness#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-30 02:51:32.772347+00
436,c446637c-3582-44fd-a26b-93eaadb027b4,20,jony_lu,GEM Deestellirys#GEM,Zephiroth,WIN,Victory!,jony_lu won 1 win in GEM Deestellirys#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""225""}",2025-10-30 02:51:40.735823+00
437,c446637c-3582-44fd-a26b-93eaadb027b4,21,jony_lu,GEM Envicingess#GEM,Zephiroth,WIN,Victory!,jony_lu won 1 win in GEM Envicingess#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""39""}",2025-10-30 02:51:42.947765+00
438,e55f6073-25c5-4c73-a220-4b6327f7ba5e,41,Hunny,GEM Religerness#GEM,Primogenit,WIN,Victory!,Hunny won 1 win in GEM Religerness#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-30 02:51:45.704749+00
439,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,MASTERY_LEVEL_UP,Mastery Upgrade!,Chejopatán reached mastery level 1 with Yuumi in GEM Lageldrynne#GEM,"{""to"":""1"",""from"":""0"",""points"":""50"",""championId"":""350"",""championName"":""Yuumi""}",2025-10-30 20:56:04.469919+00
440,c446637c-3582-44fd-a26b-93eaadb027b4,40,jony_lu,GEM Veldraveth#GEM,Primogenit,WIN,Victory!,jony_lu won 1 win in GEM Veldraveth#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""58""}",2025-10-31 01:08:09.721971+00
441,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,WIN,Victory!,Chejopatán won 1 win in GEM Lageldrynne#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-31 01:10:02.261173+00
442,c446637c-3582-44fd-a26b-93eaadb027b4,40,jony_lu,GEM Veldraveth#GEM,Primogenit,HONOR_UP,Honor Increased!,"jony_lu increased their honor, reaching level 4","{""to"":""4"",""from"":""3"",""gained"":""1"",""points"":""300""}",2025-10-31 02:05:05.218573+00
443,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,WIN,Victory!,Chejopatán won 1 win in GEM Lageldrynne#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-31 20:16:12.669189+00
444,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,WIN,Victory!,Chejopatán won 1 win in GEM Lageldrynne#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-31 21:03:15.584878+00
445,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,WIN,Victory!,Chejopatán won 1 win in GEM Lageldrynne#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-31 21:40:41.908413+00
446,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,LEVEL_UP,Level Up!,Chejopatán leveled up to 32 in GEM Lageldrynne#GEM,"{""to"":""32"",""from"":""30"",""gained"":""2"",""points"":""160""}",2025-10-31 21:41:16.669887+00
447,e55f6073-25c5-4c73-a220-4b6327f7ba5e,41,Hunny,GEM Religerness#GEM,Primogenit,WIN,Victory!,Hunny won 1 win in GEM Religerness#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-31 21:41:32.360773+00
449,e55f6073-25c5-4c73-a220-4b6327f7ba5e,41,Hunny,GEM Religerness#GEM,Primogenit,WIN,Victory!,Hunny won 1 win in GEM Religerness#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-10-31 22:32:06.551856+00
450,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,WIN,Victory!,Chejopatán won 1 win in GEM Lageldrynne#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""32""}",2025-10-31 22:32:15.22232+00
451,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,RANK_UP,Flex Promotion!,Chejopatán climbed in Flex from Unranked to EMERALD  in GEM Lageldrynne#GEM,"{""queue"":""Flex"",""points"":""500"",""toTier"":""emerald"",""fromTier"":""UNRANKED"",""toDivision"":""0"",""fromDivision"":""0"",""divisionsGained"":""20""}",2025-10-31 23:25:44.083836+00
452,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,RANK_UP,SoloQ Promotion!,Chejopatán climbed in SoloQ from Unranked to SILVER II in GEM Lageldrynne#GEM,"{""queue"":""SoloQ"",""points"":""250"",""toTier"":""silver"",""fromTier"":""UNRANKED"",""toDivision"":""2"",""fromDivision"":""0"",""divisionsGained"":""10""}",2025-10-31 23:26:34.788935+00
453,3f9f2d3a-b36c-447e-91e7-fd985cc209ed,17,kaztyga2r,GEM Blaandelvals#GEM,Zephiroth,HONOR_UP,Honor Increased!,"kaztyga2r increased their honor, reaching level 4","{""to"":""4"",""from"":""3"",""gained"":""1"",""points"":""300""}",2025-11-01 00:03:00.907304+00
455,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,HONOR_UP,Honor Increased!,"Gusta_L increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-11-01 01:26:59.530544+00
456,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,WIN,Victory!,Gusta_L won 4 wins in GEM PelsNpurmips#GEM,"{""wins"":""4"",""points"":""280"",""totalWins"":""42""}",2025-11-01 01:28:17.253114+00
457,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,WIN,Victory!,Gusta_L won 4 wins in GEM PelsNpurmips#GEM,"{""wins"":""4"",""points"":""280"",""totalWins"":""42""}",2025-11-01 01:28:17.410107+00
458,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,WIN,Victory!,Gusta_L won 4 wins in GEM PelsNpurmips#GEM,"{""wins"":""4"",""points"":""280"",""totalWins"":""42""}",2025-11-01 01:28:17.422832+00
459,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,LEVEL_UP,Level Up!,Gusta_L leveled up to 43 in GEM PelsNpurmips#GEM,"{""to"":""43"",""from"":""42"",""gained"":""1"",""points"":""80""}",2025-11-01 01:29:04.246381+00
460,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,RANK_UP,Flex Promotion!,Gusta_L climbed in Flex from GOLD II to GOLD I in GEM PelsNpurmips#GEM,"{""queue"":""Flex"",""points"":""25"",""toTier"":""GOLD"",""fromTier"":""GOLD"",""toDivision"":""1"",""fromDivision"":""2"",""divisionsGained"":""1""}",2025-11-01 01:29:04.579439+00
461,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,WIN,Victory!,Chejopatán won 1 win in GEM Lageldrynne#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""32""}",2025-11-01 02:33:08.041799+00
462,c446637c-3582-44fd-a26b-93eaadb027b4,40,jony_lu,GEM Veldraveth#GEM,Primogenit,WIN,Victory!,jony_lu won 1 win in GEM Veldraveth#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""58""}",2025-11-01 03:10:12.821532+00
466,c446637c-3582-44fd-a26b-93eaadb027b4,40,jony_lu,GEM Veldraveth#GEM,Primogenit,WIN,Victory!,jony_lu won 1 win in GEM Veldraveth#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""58""}",2025-11-01 04:23:05.742063+00
468,f3254e34-8239-4641-b404-d679548ded03,39,peraltadoctor,GEM Deliquesence#LAS,Primogenit,MEMBER,New Member!,peraltadoctor redeemed the Majesty account GEM Deliquesence#LAS,"{""points"":""0"",""username"":""GEM Deliquesence#LAS"",""bloodline"":""Primogenit""}",2025-11-01 04:28:49.660506+00
469,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,WIN,Victory!,Gusta_L won 1 win in GEM PelsNpurmips#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""42""}",2025-11-01 05:03:14.572383+00
470,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,WIN,Victory!,Chejopatán won 1 win in GEM Lageldrynne#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""32""}",2025-11-01 05:13:34.736978+00
471,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,MASTERY_LEVEL_UP,Mastery Upgrade!,Chejopatán reached mastery level 5 with Rell in GEM Lageldrynne#GEM,"{""to"":""5"",""from"":""0"",""points"":""250"",""championId"":""526"",""championName"":""Rell""}",2025-11-01 05:19:02.545274+00
472,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,WIN,Victory!,Gusta_L won 1 win in GEM PelsNpurmips#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""42""}",2025-11-01 18:16:53.276621+00
473,a098c50f-409f-4fc7-bb2c-c77b073e66cc,13,Gusta_L,GEM PelsNpurmips#GEM,Spadelline,RANK_UP,Flex Promotion!,Gusta_L climbed in Flex from GOLD I to PLATINUM IV in GEM PelsNpurmips#GEM,"{""queue"":""Flex"",""points"":""25"",""toTier"":""platinum"",""fromTier"":""GOLD"",""toDivision"":""4"",""fromDivision"":""1"",""divisionsGained"":""1""}",2025-11-01 18:17:53.047745+00
474,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,LEVEL_UP,Level Up!,Chejopatán leveled up to 33 in GEM Lageldrynne#GEM,"{""to"":""33"",""from"":""32"",""gained"":""1"",""points"":""80""}",2025-11-01 19:58:59.65623+00
475,5a8753ad-43bd-45fd-b0c0-caf0339a1e7b,47,Chejopatán,GEM Lageldrynne#GEM,Zephiroth,HONOR_UP,Honor Increased!,"Chejopatán increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-11-01 20:07:49.176154+00
